,0
2006-12-22,109873.28
2006-12-23,101612.85500000001
2006-12-24,93851.04000000001
2006-12-25,93028.11
2006-12-26,105865.62
2006-12-27,106756.59
2006-12-28,105541.515
2006-12-29,105784.395
2006-12-30,98707.56999999999
2006-12-31,92229.42000000001
2007-01-01,92829.59
2007-01-02,96144.94
2007-01-03,110861.015
2007-01-04,110906.745
2007-01-05,110837.63500000001
2007-01-06,103666.465
2007-01-07,99390.81
2007-01-08,115073.245
2007-01-09,113641.235
2007-01-10,112730.67499999999
2007-01-11,110245.92
2007-01-12,108696.92499999999
2007-01-13,99150.245
2007-01-14,93368.66
2007-01-15,108229.775
2007-01-16,111099.53
2007-01-17,113258.48000000001
2007-01-18,112933.32499999998
2007-01-19,113943.20500000002
2007-01-20,105905.05
2007-01-21,100269.81499999999
2007-01-22,113634.155
2007-01-23,113804.97
2007-01-24,114347.665
2007-01-25,111749.04500000001
2007-01-26,111026.69
2007-01-27,102526.9
2007-01-28,96201.25
2007-01-29,109832.055
2007-01-30,110631.84
2007-01-31,110619.63500000001
2007-02-01,110091.905
2007-02-02,111002.22
2007-02-03,102827.465
2007-02-04,96898.585
2007-02-05,111336.39
2007-02-06,113460.51
2007-02-07,114281.22
2007-02-08,114808.83
2007-02-09,115053.48000000001
2007-02-10,105771.835
2007-02-11,100460.025
2007-02-12,114873.98999999999
2007-02-13,115715.975
2007-02-14,115398.93000000001
2007-02-15,114527.35999999999
2007-02-16,110102.87
2007-02-17,95848.345
2007-02-18,88402.7
2007-02-19,88884.97
2007-02-20,91910.16500000001
2007-02-21,105587.895
2007-02-22,109720.195
2007-02-23,111305.25
2007-02-24,103989.785
2007-02-25,99196.70499999999
2007-02-26,112534.91999999998
2007-02-27,113645.41500000001
2007-02-28,112858.205
2007-03-01,108192.215
2007-03-02,111120.45499999999
2007-03-03,104076.285
2007-03-04,98762.54000000001
2007-03-05,113660.255
2007-03-06,115644.65
2007-03-07,115654.65
2007-03-08,115026.555
2007-03-09,116015.225
2007-03-10,107124.16500000001
2007-03-11,101335.565
2007-03-12,116822.125
2007-03-13,117519.085
2007-03-14,116867.32500000001
2007-03-15,117157.63
2007-03-16,117070.21
2007-03-17,107995.09
2007-03-18,103255.185
2007-03-19,117830.015
2007-03-20,117642.54999999999
2007-03-21,115749.28499999999
2007-03-22,115961.755
2007-03-23,115302.26999999999
2007-03-24,107371.805
2007-03-25,102625.035
2007-03-26,117547.015
2007-03-27,119099.33000000002
2007-03-28,118872.17499999999
2007-03-29,116304.91999999998
2007-03-30,115228.925
2007-03-31,106768.11
2007-04-01,98523.88500000001
2007-04-02,114509.20999999999
2007-04-03,116387.125
2007-04-04,118023.61500000002
2007-04-05,117348.14
2007-04-06,104303.37
2007-04-07,106589.665
2007-04-08,102065.165
2007-04-09,116973.7
2007-04-10,118104.085
2007-04-11,117955.185
2007-04-12,117131.185
2007-04-13,115463.91
2007-04-14,107991.77
2007-04-15,103182.065
2007-04-16,118771.38
2007-04-17,119326.17
2007-04-18,119171.955
2007-04-19,117732.43
2007-04-20,118948.39499999999
2007-04-21,110226.635
2007-04-22,103855.455
2007-04-23,117769.95999999999
2007-04-24,116357.51000000001
2007-04-25,118009.535
2007-04-26,115589.785
2007-04-27,116214.55
2007-04-28,106676.225
2007-04-29,101422.78
2007-04-30,115356.4
2007-05-01,102605.07
2007-05-02,115503.55500000001
2007-05-03,116209.235
2007-05-04,116336.02
2007-05-05,109373.755
2007-05-06,104585.475
2007-05-07,121506.76999999999
2007-05-08,122880.34
2007-05-09,120612.98
2007-05-10,119523.36
2007-05-11,118550.15999999999
2007-05-12,110863.455
2007-05-13,104179.14000000001
2007-05-14,118337.045
2007-05-15,116630.93000000001
2007-05-16,116709.225
2007-05-17,116375.12
2007-05-18,116407.315
2007-05-19,107543.67499999999
2007-05-20,102206.94
2007-05-21,117992.21500000001
2007-05-22,119329.91500000001
2007-05-23,118517.07
2007-05-24,119347.745
2007-05-25,120653.655
2007-05-26,111184.07
2007-05-27,104406.10999999999
2007-05-28,119646.01000000001
2007-05-29,120009.14499999999
2007-05-30,119348.495
2007-05-31,104007.41500000001
2007-06-01,115469.91
2007-06-02,107931.655
2007-06-03,103095.305
2007-06-04,117597.05
2007-06-05,118889.01999999999
2007-06-06,118333.83499999999
2007-06-07,118698.63999999998
2007-06-08,118747.07
2007-06-09,110434.435
2007-06-10,104912.29500000001
2007-06-11,118615.305
2007-06-12,118568.57
2007-06-13,119447.305
2007-06-14,120453.365
2007-06-15,119361.655
2007-06-16,107297.77
2007-06-17,97787.935
2007-06-18,114793.88500000001
2007-06-19,117662.76500000001
2007-06-20,118061.705
2007-06-21,118996.34999999999
2007-06-22,118437.285
2007-06-23,110235.585
2007-06-24,105730.28
2007-06-25,120786.445
2007-06-26,117766.25499999999
2007-06-27,121273.475
2007-06-28,122374.14
2007-06-29,121047.645
2007-06-30,110026.625
2007-07-01,104408.965
2007-07-02,119750.95999999999
2007-07-03,121840.14499999999
2007-07-04,122351.99
2007-07-05,119825.125
2007-07-06,120248.77
2007-07-07,108293.8
2007-07-08,101927.775
2007-07-09,114960.885
2007-07-10,117983.09
2007-07-11,117376.275
2007-07-12,116760.38999999998
2007-07-13,117767.04999999999
2007-07-14,110140.275
2007-07-15,104820.01500000001
2007-07-16,119357.845
2007-07-17,120967.525
2007-07-18,118114.175
2007-07-19,115936.14
2007-07-20,117797.845
2007-07-21,107191.68
2007-07-22,99946.64499999999
2007-07-23,113183.10999999999
2007-07-24,113643.725
2007-07-25,113650.295
2007-07-26,112767.325
2007-07-27,112377.65
2007-07-28,103517.895
2007-07-29,96872.28
2007-07-30,112949.16500000001
2007-07-31,115959.47
2007-08-01,115958.09
2007-08-02,117153.62
2007-08-03,118238.45000000001
2007-08-04,109287.93
2007-08-05,103286.68
2007-08-06,119581.755
2007-08-07,121110.38
2007-08-08,120885.605
2007-08-09,104098.22499999999
2007-08-10,117703.25
2007-08-11,110839.65500000001
2007-08-12,105775.75
2007-08-13,118734.525
2007-08-14,120881.98
2007-08-15,120470.98999999999
2007-08-16,117978.72999999998
2007-08-17,115154.16
2007-08-18,104681.72
2007-08-19,98438.92
2007-08-20,112047.94
2007-08-21,115491.35999999999
2007-08-22,114618.31
2007-08-23,115640.69
2007-08-24,115756.565
2007-08-25,107858.84
2007-08-26,101525.59999999999
2007-08-27,115732.105
2007-08-28,116038.78
2007-08-29,116073.54
2007-08-30,115182.59
2007-08-31,114967.01999999999
2007-09-01,107980.58
2007-09-02,101819.36499999999
2007-09-03,113719.66
2007-09-04,113714.255
2007-09-05,115856.175
2007-09-06,118288.56999999999
2007-09-07,119817.005
2007-09-08,108223.66500000001
2007-09-09,103166.215
2007-09-10,115513.62
2007-09-11,117133.45499999999
2007-09-12,116987.685
2007-09-13,118727.58000000002
2007-09-14,118553.04
2007-09-15,108414.42
2007-09-16,101525.39
2007-09-17,116992.825
2007-09-18,120181.87999999999
2007-09-19,121124.935
2007-09-20,122046.34
2007-09-21,122338.555
2007-09-22,112643.435
2007-09-23,106026.885
2007-09-24,119406.93
2007-09-25,121430.225
2007-09-26,123372.56999999998
2007-09-27,118686.17499999999
2007-09-28,119251.8
2007-09-29,111230.89
2007-09-30,106108.17499999999
2007-10-01,121616.295
2007-10-02,121547.38
2007-10-03,123521.11
2007-10-04,124469.965
2007-10-05,125548.26
2007-10-06,116826.525
2007-10-07,107191.83499999999
2007-10-08,119115.17499999999
2007-10-09,119174.555
2007-10-10,120658.635
2007-10-11,120734.155
2007-10-12,118574.48000000001
2007-10-13,103269.19
2007-10-14,102738.945
2007-10-15,116087.87
2007-10-16,118241.19
2007-10-17,118906.32500000001
2007-10-18,118948.29
2007-10-19,117938.97999999998
2007-10-20,109052.26000000001
2007-10-21,104566.67
2007-10-22,119537.5
2007-10-23,119218.79000000001
2007-10-24,119304.51
2007-10-25,120146.655
2007-10-26,122447.31999999999
2007-10-27,113071.645
2007-10-28,106529.625
2007-10-29,118006.41500000001
2007-10-30,119006.09
2007-10-31,116737.33000000002
2007-11-01,117332.00499999999
2007-11-02,117927.88500000001
2007-11-03,109371.41
2007-11-04,103262.235
2007-11-05,116686.44
2007-11-06,118534.48000000001
2007-11-07,117076.97499999999
2007-11-08,102558.63
2007-11-09,116120.09
2007-11-10,106899.49
2007-11-11,101197.825
2007-11-12,115691.155
2007-11-13,118225.15000000001
2007-11-14,116845.465
2007-11-15,117625.6
2007-11-16,117407.31999999999
2007-11-17,109032.61
2007-11-18,102699.785
2007-11-19,114630.67
2007-11-20,115534.36000000002
2007-11-21,114021.185
2007-11-22,115688.78
2007-11-23,118189.87
2007-11-24,110801.93
2007-11-25,105426.73000000001
2007-11-26,117262.345
2007-11-27,116230.83
2007-11-28,116103.83
2007-11-29,115304.995
2007-11-30,114607.965
2007-12-01,105199.28
2007-12-02,99315.92499999999
2007-12-03,114382.555
2007-12-04,115719.62000000001
2007-12-05,114619.11000000002
2007-12-06,112299.73999999999
2007-12-07,113737.305
2007-12-08,105673.535
2007-12-09,99375.25
2007-12-10,112400.595
2007-12-11,113161.38500000001
2007-12-12,112178.005
2007-12-13,113833.13500000001
2007-12-14,114541.29999999999
2007-12-15,106678.34
2007-12-16,100878.075
2007-12-17,113692.14499999999
2007-12-18,113671.92
2007-12-19,113772.155
2007-12-20,98264.705
2007-12-21,110408.80500000001
2007-12-22,105490.61000000002
2007-12-23,100172.925
2007-12-24,110872.145
2007-12-25,99828.335
2007-12-26,112834.275
2007-12-27,113726.455
2007-12-28,114709.88500000001
2007-12-29,106403.28
2007-12-30,99597.54999999999
2007-12-31,110545.73
2008-01-01,98604.22
2008-01-02,112431.46
2008-01-03,112293.12
2008-01-04,113347.15
2008-01-05,104209.6
2008-01-06,98323.32
2008-01-07,113276.65
2008-01-08,114121.95999999999
2008-01-09,113710.29000000001
2008-01-10,114727.89
2008-01-11,115226.945
2008-01-12,106626.52
2008-01-13,101231.37000000001
2008-01-14,115590.305
2008-01-15,116250.875
2008-01-16,116388.44
2008-01-17,118091.1
2008-01-18,117573.36
2008-01-19,107641.79000000001
2008-01-20,101873.205
2008-01-21,117057.8
2008-01-22,118742.31
2008-01-23,118418.96
2008-01-24,118578.86499999999
2008-01-25,119111.055
2008-01-26,110202.235
2008-01-27,103939.26000000001
2008-01-28,117501.125
2008-01-29,118993.75
2008-01-30,119336.905
2008-01-31,119072.64499999999
2008-02-01,117217.98
2008-02-02,105983.575
2008-02-03,98548.755
2008-02-04,111189.55
2008-02-05,110654.795
2008-02-06,101032.73499999999
2008-02-07,90969.95499999999
2008-02-08,91959.39
2008-02-09,96020.375
2008-02-10,94730.995
2008-02-11,109911.235
2008-02-12,113658.135
2008-02-13,115667.35500000001
2008-02-14,116171.155
2008-02-15,116610.66500000001
2008-02-16,106830.33
2008-02-17,101090.745
2008-02-18,115567.61
2008-02-19,115770.45
2008-02-20,117394.815
2008-02-21,117088.08499999999
2008-02-22,116842.41500000001
2008-02-23,108426.57
2008-02-24,103160.985
2008-02-25,118276.515
2008-02-26,117255.12
2008-02-27,118735.67
2008-02-28,117972.29000000001
2008-02-29,116923.175
2008-03-01,106057.51
2008-03-02,100919.62
2008-03-03,113870.12
2008-03-04,113304.56
2008-03-05,113931.065
2008-03-06,112990.775
2008-03-07,114932.215
2008-03-08,107366.545
2008-03-09,101123.86
2008-03-10,113759.68
2008-03-11,113483.36499999999
2008-03-12,112649.1
2008-03-13,109868.645
2008-03-14,112447.97
2008-03-15,106777.265
2008-03-16,101887.475
2008-03-17,116666.84
2008-03-18,118804.565
2008-03-19,117121.215
2008-03-20,114551.275
2008-03-21,103601.69
2008-03-22,106553.295
2008-03-23,100991.235
2008-03-24,117861.575
2008-03-25,118474.13
2008-03-26,118900.77
2008-03-27,118844.52
2008-03-28,120192.54000000001
2008-03-29,111725.61
2008-03-30,105024.325
2008-03-31,118415.595
2008-04-01,120516.96
2008-04-02,121493.10500000001
2008-04-03,119974.36499999999
2008-04-04,118654.755
2008-04-05,111089.095
2008-04-06,106024.105
2008-04-07,121020.435
2008-04-08,121846.87
2008-04-09,120789.795
2008-04-10,121458.165
2008-04-11,118974.77500000001
2008-04-12,110305.735
2008-04-13,104123.345
2008-04-14,119265.60500000001
2008-04-15,120162.515
2008-04-16,120918.56
2008-04-17,120674.95000000001
2008-04-18,121553.08
2008-04-19,110536.95999999999
2008-04-20,105815.38
2008-04-21,121395.3
2008-04-22,122361.475
2008-04-23,123312.12
2008-04-24,119650.345
2008-04-25,118135.68
2008-04-26,112705.705
2008-04-27,108114.38500000001
2008-04-28,124882.10500000001
2008-04-29,125971.53
2008-04-30,124355.87
2008-05-01,108871.76000000001
2008-05-02,121716.505
2008-05-03,115138.01000000001
2008-05-04,109832.70999999999
2008-05-05,123395.84
2008-05-06,123309.695
2008-05-07,122875.78
2008-05-08,122159.95500000002
2008-05-09,123728.58499999999
2008-05-10,111510.1
2008-05-11,103738.015
2008-05-12,121014.07500000001
2008-05-13,123430.97
2008-05-14,120089.305
2008-05-15,120411.39
2008-05-16,123464.79
2008-05-17,115169.955
2008-05-18,108762.085
2008-05-19,109814.975
2008-05-20,127010.76500000001
2008-05-21,128427.735
2008-05-22,126257.67500000002
2008-05-23,126047.315
2008-05-24,115808.66
2008-05-25,107980.69
2008-05-26,121041.15
2008-05-27,120772.91500000001
2008-05-28,119764.125
2008-05-29,120052.72
2008-05-30,120391.87000000001
2008-05-31,108971.64499999999
2008-06-01,102140.385
2008-06-02,118325.06
2008-06-03,118697.85500000001
2008-06-04,119514.39000000001
2008-06-05,119147.975
2008-06-06,118762.29
2008-06-07,106936.97
2008-06-08,99479.72499999999
2008-06-09,116220.465
2008-06-10,120439.555
2008-06-11,117472.60500000001
2008-06-12,120448.185
2008-06-13,121365.39
2008-06-14,112612.83
2008-06-15,107099.02
2008-06-16,121865.58
2008-06-17,122368.68
2008-06-18,120733.09
2008-06-19,118304.395
2008-06-20,119754.56
2008-06-21,111939.69
2008-06-22,102994.505
2008-06-23,117569.605
2008-06-24,120072.83499999999
2008-06-25,120926.19
2008-06-26,121832.535
2008-06-27,122741.38
2008-06-28,113618.32
2008-06-29,107043.16999999998
2008-06-30,120178.12999999999
2008-07-01,120616.42
2008-07-02,122311.515
2008-07-03,121394.845
2008-07-04,119382.465
2008-07-05,110801.17000000001
2008-07-06,104816.98
2008-07-07,119083.72
2008-07-08,119669.19499999999
2008-07-09,119555.98
2008-07-10,119358.73
2008-07-11,118827.46
2008-07-12,110260.065
2008-07-13,105360.35999999999
2008-07-14,120014.505
2008-07-15,119210.29999999999
2008-07-16,119267.175
2008-07-17,119737.535
2008-07-18,119793.46500000001
2008-07-19,109121.9
2008-07-20,102185.445
2008-07-21,115463.04000000001
2008-07-22,117389.865
2008-07-23,116100.73000000001
2008-07-24,116252.70499999999
2008-07-25,114028.75
2008-07-26,105321.235
2008-07-27,100058.37000000001
2008-07-28,116409.33499999999
2008-07-29,119408.29500000001
2008-07-30,120162.865
2008-07-31,120224.48000000001
2008-08-01,121077.88
2008-08-02,111536.66
2008-08-03,105431.35500000001
2008-08-04,120435.73
2008-08-05,120859.285
2008-08-06,120719.93
2008-08-07,118979.72499999999
2008-08-08,116440.23
2008-08-09,102444.515
2008-08-10,99479.97
2008-08-11,115623.10999999999
2008-08-12,117493.025
2008-08-13,117193.975
2008-08-14,120213.17000000001
2008-08-15,121679.66
2008-08-16,110888.91
2008-08-17,103116.31499999999
2008-08-18,118792.75
2008-08-19,116621.63
2008-08-20,118082.88500000001
2008-08-21,118461.68
2008-08-22,117293.8
2008-08-23,105751.48999999999
2008-08-24,99317.655
2008-08-25,114107.63500000001
2008-08-26,117705.54999999999
2008-08-27,116412.26000000001
2008-08-28,115723.65
2008-08-29,116368.54500000001
2008-08-30,108334.75499999999
2008-08-31,102412.89499999999
2008-09-01,116582.83
2008-09-02,117152.22
2008-09-03,116837.115
2008-09-04,116033.955
2008-09-05,116312.64
2008-09-06,107850.415
2008-09-07,102357.3
2008-09-08,117431.83
2008-09-09,119596.04000000001
2008-09-10,120782.31
2008-09-11,120804.88
2008-09-12,121087.195
2008-09-13,109573.31999999999
2008-09-14,104894.19499999999
2008-09-15,117439.11
2008-09-16,120230.18
2008-09-17,123305.215
2008-09-18,124365.33
2008-09-19,123847.18
2008-09-20,113161.245
2008-09-21,108145.51
2008-09-22,120040.09999999999
2008-09-23,123138.825
2008-09-24,120263.325
2008-09-25,120859.835
2008-09-26,119452.595
2008-09-27,111418.26500000001
2008-09-28,107250.565
2008-09-29,120792.675
2008-09-30,118314.405
2008-10-01,101967.005
2008-10-02,117109.225
2008-10-03,118708.97
2008-10-04,108360.64499999999
2008-10-05,101949.465
2008-10-06,116213.99500000001
2008-10-07,116974.175
2008-10-08,117012.44
2008-10-09,117658.40000000001
2008-10-10,118738.53
2008-10-11,109725.53
2008-10-12,103837.14
2008-10-13,118633.945
2008-10-14,120185.355
2008-10-15,120734.205
2008-10-16,118741.23999999999
2008-10-17,118427.43999999999
2008-10-18,110328.75
2008-10-19,103937.56
2008-10-20,117865.67499999999
2008-10-21,119957.41500000001
2008-10-22,119112.91
2008-10-23,116457.15
2008-10-24,114457.12000000001
2008-10-25,105962.25
2008-10-26,101794.16
2008-10-27,101900.33499999999
2008-10-28,117527.175
2008-10-29,120505.16
2008-10-30,118119.4
2008-10-31,119516.66
2008-11-01,106917.375
2008-11-02,100840.00499999999
2008-11-03,115700.04000000001
2008-11-04,117100.91
2008-11-05,116589.00499999999
2008-11-06,115577.165
2008-11-07,116687.91500000001
2008-11-08,107909.85
2008-11-09,100198.255
2008-11-10,113921.725
2008-11-11,113502.92
2008-11-12,114412.33000000002
2008-11-13,111337.82999999999
2008-11-14,112365.975
2008-11-15,102976.91
2008-11-16,97362.76000000001
2008-11-17,112634.51999999999
2008-11-18,113144.08499999999
2008-11-19,113227.91
2008-11-20,112586.485
2008-11-21,113393.315
2008-11-22,104953.575
2008-11-23,99459.41500000001
2008-11-24,113119.23000000001
2008-11-25,115673.575
2008-11-26,114892.29000000001
2008-11-27,112484.10500000001
2008-11-28,113998.525
2008-11-29,105572.755
2008-11-30,99703.72
2008-12-01,114803.805
2008-12-02,116261.8
2008-12-03,114944.285
2008-12-04,113260.32999999999
2008-12-05,112633.215
2008-12-06,103332.29500000001
2008-12-07,95982.66500000001
2008-12-08,91498.825
2008-12-09,108202.26
2008-12-10,112285.28
2008-12-11,112433.235
2008-12-12,112321.30500000001
2008-12-13,103749.24500000001
2008-12-14,95567.57
2008-12-15,108598.28
2008-12-16,110245.04999999999
2008-12-17,110991.45500000002
2008-12-18,110869.16
2008-12-19,110579.965
2008-12-20,100472.42
2008-12-21,94734.905
2008-12-22,109481.07500000001
2008-12-23,111070.78
2008-12-24,104791.35500000001
2008-12-25,90107.45500000002
2008-12-26,101338.215
2008-12-27,96525.37
2008-12-28,92836.485
2008-12-29,106614.2
2008-12-30,108837.50499999999
2008-12-31,105637.86
2009-01-01,93742.64
2009-01-02,104882.84
2009-01-03,97949.23
2009-01-04,93532.12
2009-01-05,109957.41500000001
2009-01-06,112481.935
2009-01-07,113022.605
2009-01-08,111592.48000000001
2009-01-09,110930.77
2009-01-10,100867.905
2009-01-11,94703.875
2009-01-12,110050.545
2009-01-13,111227.5
2009-01-14,110727.875
2009-01-15,110446.965
2009-01-16,110250.2
2009-01-17,100407.925
2009-01-18,94988.64
2009-01-19,109852.35999999999
2009-01-20,110973.47
2009-01-21,111127.41
2009-01-22,109936.565
2009-01-23,107966.07999999999
2009-01-24,96189.845
2009-01-25,88578.955
2009-01-26,84138.135
2009-01-27,84712.715
2009-01-28,97570.28
2009-01-29,99791.105
2009-01-30,101641.25
2009-01-31,94595.935
2009-02-01,91083.17
2009-02-02,107177.755
2009-02-03,109172.45499999999
2009-02-04,109167.17499999999
2009-02-05,109646.13
2009-02-06,109519.94499999999
2009-02-07,99362.32
2009-02-08,94106.31999999999
2009-02-09,110177.95
2009-02-10,112642.64
2009-02-11,112502.195
2009-02-12,111402.045
2009-02-13,114182.185
2009-02-14,103550.775
2009-02-15,98554.41500000001
2009-02-16,115224.895
2009-02-17,115689.43
2009-02-18,114724.2
2009-02-19,113856.245
2009-02-20,114578.13999999998
2009-02-21,104004.89
2009-02-22,96436.51000000001
2009-02-23,110356.72
2009-02-24,110298.945
2009-02-25,111059.205
2009-02-26,110026.6
2009-02-27,109787.39
2009-02-28,100146.445
2009-03-01,93721.565
2009-03-02,110473.45499999999
2009-03-03,109099.20499999999
2009-03-04,110928.145
2009-03-05,112154.36000000002
2009-03-06,112042.70999999999
2009-03-07,102119.795
2009-03-08,96690.44
2009-03-09,109552.35500000001
